"Expert","Biodiversity","Estimate","Scenario","Value"
"8","Wetland
Birds
Omnivore","BEST GUESS","Action","50"
"8","Wetland
Birds
Insectivore/invertivore","LOWEST","Action","50"
"8","Wetland
Birds
Insectivore/invertivore","HIGHEST","Action","85"
"8","Wetland
Birds
Insectivore/invertivore","BEST GUESS","Action","75"
"8","Wetland
Birds
Herbivore/granivore","LOWEST","Action","25"
"8","Wetland
Birds
Herbivore/granivore","HIGHEST","Action","75"
"8","Wetland
Birds
Herbivore/granivore","BEST GUESS","Action","50"
"8","Wetland
Mammals
Carnivore, omnivore","LOWEST","Action","50"
"8","Wetland
Mammals
Carnivore, omnivore","HIGHEST","Action","85"
"8","Wetland
Mammals
Carnivore, omnivore","BEST GUESS","Action","75"
"8","Wetland
Mammals
Herbivore","LOWEST","Action","50"
"8","Wetland
Mammals
Herbivore","HIGHEST","Action","85"
"8","Wetland
Mammals
Herbivore","BEST GUESS","Action","75"
"8","Wetland
Vascular plants
Herbaceous","LOWEST","Action",NA
"8","Wetland
Vascular plants
Herbaceous","HIGHEST","Action",NA
"8","Wetland
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"8","Wetland
Vascular plants
Woody","LOWEST","Action",NA
"8","Wetland
Vascular plants
Woody","HIGHEST","Action",NA
"8","Wetland
Vascular plants
Woody","BEST GUESS","Action",NA
"8","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action","25"
"8","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action","75"
"8","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action","50"
"8","Coniferous Forest
Reptiles and amphibians
Frogs","LOWEST","Action","25"
"8","Coniferous Forest
Reptiles and amphibians
Frogs","HIGHEST","Action","75"
"8","Coniferous Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action","50"
"8","Coniferous Forest
Reptiles and amphibians
Salamanders","LOWEST","Action","25"
"8","Coniferous Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action","75"
"8","Coniferous Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action","50"
"8","Coniferous Forest
Birds
Carnivore","LOWEST","Action","25"
"8","Coniferous Forest
Birds
Carnivore","HIGHEST","Action","75"
"8","Coniferous Forest
Birds
Carnivore","BEST GUESS","Action","50"
"8","Coniferous Forest
Birds
Omnivore","LOWEST","Action","25"
"8","Coniferous Forest
Birds
Omnivore","HIGHEST","Action","75"
"8","Coniferous Forest
Birds
Omnivore","BEST GUESS","Action","50"
"8","Coniferous Forest
Birds
Insectivore/invertivore","LOWEST","Action","25"
"8","Coniferous Forest
Birds
Insectivore/invertivore","HIGHEST","Action","75"
"8","Coniferous Forest
Birds
Insectivore/invertivore","BEST GUESS","Action","50"
"8","Coniferous Forest
Birds
Herbivore/granivore","LOWEST","Action","25"
"8","Coniferous Forest
Birds
Herbivore/granivore","HIGHEST","Action","75"
"8","Coniferous Forest
Birds
Herbivore/granivore","BEST GUESS","Action","50"
"8","Coniferous Forest
Mammals
Carnivore, omnivore","LOWEST","Action","50"
"8","Coniferous Forest
Mammals
Carnivore, omnivore","HIGHEST","Action","85"
"8","Coniferous Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action","75"
"8","Coniferous Forest
Mammals
Herbivore","LOWEST","Action","50"
"8","Coniferous Forest
Mammals
Herbivore","HIGHEST","Action","85"
"8","Coniferous Forest
Mammals
Herbivore","BEST GUESS","Action","75"
"8","Coniferous Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"8","Coniferous Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"8","Coniferous Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"8","Coniferous Forest
Vascular plants
Woody","LOWEST","Action",NA
"8","Coniferous Forest
Vascular plants
Woody","HIGHEST","Action",NA
"8","Coniferous Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"8","Mixed Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action","25"
"8","Mixed Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action","75"
"8","Mixed Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action","50"
"8","Mixed Forest
Reptiles and amphibians
Frogs","LOWEST","Action","25"
"8","Mixed Forest
Reptiles and amphibians
Frogs","HIGHEST","Action","75"
"8","Mixed Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action","50"
"8","Mixed Forest
Reptiles and amphibians
Salamanders","LOWEST","Action","25"
"8","Mixed Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action","75"
"8","Mixed Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action","50"
"8","Mixed Forest
Birds
Carnivore","LOWEST","Action","25"
"8","Mixed Forest
Birds
Carnivore","HIGHEST","Action","75"
"8","Mixed Forest
Birds
Carnivore","BEST GUESS","Action","50"
"8","Mixed Forest
Birds
Omnivore","LOWEST","Action","25"
"8","Mixed Forest
Birds
Omnivore","HIGHEST","Action","75"
"8","Mixed Forest
Birds
Omnivore","BEST GUESS","Action","50"
"8","Mixed Forest
Birds
Insectivore/invertivore","LOWEST","Action","25"
"8","Mixed Forest
Birds
Insectivore/invertivore","HIGHEST","Action","75"
"8","Mixed Forest
Birds
Insectivore/invertivore","BEST GUESS","Action","50"
"8","Mixed Forest
Birds
Herbivore/granivore","LOWEST","Action","25"
"8","Mixed Forest
Birds
Herbivore/granivore","HIGHEST","Action","75"
"8","Mixed Forest
Birds
Herbivore/granivore","BEST GUESS","Action","50"
"8","Mixed Forest
Mammals
Carnivore, omnivore","LOWEST","Action","50"
"8","Mixed Forest
Mammals
Carnivore, omnivore","HIGHEST","Action","85"
"8","Mixed Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action","75"
"8","Mixed Forest
Mammals
Herbivore","LOWEST","Action","50"
"8","Mixed Forest
Mammals
Herbivore","HIGHEST","Action","85"
"8","Mixed Forest
Mammals
Herbivore","BEST GUESS","Action","75"
"8","Mixed Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"8","Mixed Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"8","Mixed Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"8","Mixed Forest
Vascular plants
Woody","LOWEST","Action",NA
"8","Mixed Forest
Vascular plants
Woody","HIGHEST","Action",NA
"8","Mixed Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"9","Freshwater
Fish
Large predators","LOWEST","Action",NA
"9","Freshwater
Fish
Large predators","HIGHEST","Action",NA
"9","Freshwater
Fish
Large predators","BEST GUESS","Action",NA
"9","Freshwater
Fish
Small-medium predators","LOWEST","Action",NA
"9","Freshwater
Fish
Small-medium predators","HIGHEST","Action",NA
"9","Freshwater
Fish
Small-medium predators","BEST GUESS","Action",NA
"9","Freshwater
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"9","Freshwater
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"9","Freshwater
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"9","Freshwater
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"9","Freshwater
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"9","Freshwater
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"9","Freshwater
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"9","Freshwater
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"9","Freshwater
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"9","Freshwater
Birds
Carnivore","LOWEST","Action",NA
"9","Freshwater
Birds
Carnivore","HIGHEST","Action",NA
"9","Freshwater
Birds
Carnivore","BEST GUESS","Action",NA
"9","Freshwater
Birds
Omnivore","LOWEST","Action",NA
"9","Freshwater
Birds
Omnivore","HIGHEST","Action",NA
"9","Freshwater
Birds
Omnivore","BEST GUESS","Action",NA
"9","Freshwater
Birds
Insectivore/invertivore","LOWEST","Action",NA
"9","Freshwater
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"9","Freshwater
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"9","Freshwater
Birds
Herbivore/granivore","LOWEST","Action",NA
"9","Freshwater
Birds
Herbivore/granivore","HIGHEST","Action",NA
"9","Freshwater
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"9","Freshwater
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"9","Freshwater
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"9","Freshwater
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"9","Freshwater
Mammals
Herbivore","LOWEST","Action",NA
"9","Freshwater
Mammals
Herbivore","HIGHEST","Action",NA
"9","Freshwater
Mammals
Herbivore","BEST GUESS","Action",NA
"9","Freshwater
Vascular plants
Herbaceous","LOWEST","Action",NA
"9","Freshwater
Vascular plants
Herbaceous","HIGHEST","Action",NA
"9","Freshwater
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"9","Freshwater
Vascular plants
Woody","LOWEST","Action",NA
"9","Freshwater
Vascular plants
Woody","HIGHEST","Action",NA
"9","Freshwater
Vascular plants
Woody","BEST GUESS","Action",NA
"9","Wetland
Fish
Large predators","LOWEST","Action",NA
"9","Wetland
Fish
Large predators","HIGHEST","Action",NA
"9","Wetland
Fish
Large predators","BEST GUESS","Action",NA
"9","Wetland
Fish
Small-medium predators","LOWEST","Action",NA
"9","Wetland
Fish
Small-medium predators","HIGHEST","Action",NA
"9","Wetland
Fish
Small-medium predators","BEST GUESS","Action",NA
"9","Wetland
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"9","Wetland
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"9","Wetland
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"9","Wetland
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"9","Wetland
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"9","Wetland
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"9","Wetland
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"9","Wetland
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"9","Wetland
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"9","Wetland
Birds
Carnivore","LOWEST","Action",NA
"9","Wetland
Birds
Carnivore","HIGHEST","Action",NA
"9","Wetland
Birds
Carnivore","BEST GUESS","Action",NA
"9","Wetland
Birds
Omnivore","LOWEST","Action",NA
"9","Wetland
Birds
Omnivore","HIGHEST","Action",NA
"9","Wetland
Birds
Omnivore","BEST GUESS","Action",NA
"9","Wetland
Birds
Insectivore/invertivore","LOWEST","Action",NA
"9","Wetland
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"9","Wetland
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"9","Wetland
Birds
Herbivore/granivore","LOWEST","Action",NA
"9","Wetland
Birds
Herbivore/granivore","HIGHEST","Action",NA
"9","Wetland
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"9","Wetland
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"9","Wetland
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"9","Wetland
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"9","Wetland
Mammals
Herbivore","LOWEST","Action",NA
"9","Wetland
Mammals
Herbivore","HIGHEST","Action",NA
"9","Wetland
Mammals
Herbivore","BEST GUESS","Action",NA
"9","Wetland
Vascular plants
Herbaceous","LOWEST","Action",NA
"9","Wetland
Vascular plants
Herbaceous","HIGHEST","Action",NA
"9","Wetland
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"9","Wetland
Vascular plants
Woody","LOWEST","Action",NA
"9","Wetland
Vascular plants
Woody","HIGHEST","Action",NA
"9","Wetland
Vascular plants
Woody","BEST GUESS","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"9","Coniferous Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"9","Coniferous Forest
Birds
Carnivore","LOWEST","Action",NA
"9","Coniferous Forest
Birds
Carnivore","HIGHEST","Action",NA
"9","Coniferous Forest
Birds
Carnivore","BEST GUESS","Action",NA
"9","Coniferous Forest
Birds
Omnivore","LOWEST","Action",NA
"9","Coniferous Forest
Birds
Omnivore","HIGHEST","Action",NA
"9","Coniferous Forest
Birds
Omnivore","BEST GUESS","Action",NA
"9","Coniferous Forest
Birds
Insectivore/invertivore","LOWEST","Action",NA
"9","Coniferous Forest
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"9","Coniferous Forest
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"9","Coniferous Forest
Birds
Herbivore/granivore","LOWEST","Action",NA
"9","Coniferous Forest
Birds
Herbivore/granivore","HIGHEST","Action",NA
"9","Coniferous Forest
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"9","Coniferous Forest
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"9","Coniferous Forest
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"9","Coniferous Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"9","Coniferous Forest
Mammals
Herbivore","LOWEST","Action",NA
"9","Coniferous Forest
Mammals
Herbivore","HIGHEST","Action",NA
"9","Coniferous Forest
Mammals
Herbivore","BEST GUESS","Action",NA
"9","Coniferous Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"9","Coniferous Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"9","Coniferous Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"9","Coniferous Forest
Vascular plants
Woody","LOWEST","Action",NA
"9","Coniferous Forest
Vascular plants
Woody","HIGHEST","Action",NA
"9","Coniferous Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"9","Mixed Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"9","Mixed Forest
Birds
Carnivore","LOWEST","Action",NA
"9","Mixed Forest
Birds
Carnivore","HIGHEST","Action",NA
"9","Mixed Forest
Birds
Carnivore","BEST GUESS","Action",NA
"9","Mixed Forest
Birds
Omnivore","LOWEST","Action",NA
"9","Mixed Forest
Birds
Omnivore","HIGHEST","Action",NA
"9","Mixed Forest
Birds
Omnivore","BEST GUESS","Action",NA
"9","Mixed Forest
Birds
Insectivore/invertivore","LOWEST","Action",NA
"9","Mixed Forest
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"9","Mixed Forest
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"9","Mixed Forest
Birds
Herbivore/granivore","LOWEST","Action",NA
"9","Mixed Forest
Birds
Herbivore/granivore","HIGHEST","Action",NA
"9","Mixed Forest
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"9","Mixed Forest
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"9","Mixed Forest
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"9","Mixed Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"9","Mixed Forest
Mammals
Herbivore","LOWEST","Action",NA
"9","Mixed Forest
Mammals
Herbivore","HIGHEST","Action",NA
"9","Mixed Forest
Mammals
Herbivore","BEST GUESS","Action",NA
"9","Mixed Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"9","Mixed Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"9","Mixed Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"9","Mixed Forest
Vascular plants
Woody","LOWEST","Action",NA
"9","Mixed Forest
Vascular plants
Woody","HIGHEST","Action",NA
"9","Mixed Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"10","Freshwater
Fish
Large predators","LOWEST","Action",NA
"10","Freshwater
Fish
Large predators","HIGHEST","Action",NA
"10","Freshwater
Fish
Large predators","BEST GUESS","Action",NA
"10","Freshwater
Fish
Small-medium predators","LOWEST","Action",NA
"10","Freshwater
Fish
Small-medium predators","HIGHEST","Action",NA
"10","Freshwater
Fish
Small-medium predators","BEST GUESS","Action",NA
"10","Freshwater
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"10","Freshwater
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"10","Freshwater
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"10","Freshwater
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"10","Freshwater
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"10","Freshwater
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"10","Freshwater
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"10","Freshwater
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"10","Freshwater
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"10","Freshwater
Birds
Carnivore","LOWEST","Action",NA
"10","Freshwater
Birds
Carnivore","HIGHEST","Action",NA
"10","Freshwater
Birds
Carnivore","BEST GUESS","Action",NA
"10","Freshwater
Birds
Omnivore","LOWEST","Action",NA
"10","Freshwater
Birds
Omnivore","HIGHEST","Action",NA
"10","Freshwater
Birds
Omnivore","BEST GUESS","Action",NA
"10","Freshwater
Birds
Insectivore/invertivore","LOWEST","Action",NA
"10","Freshwater
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"10","Freshwater
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"10","Freshwater
Birds
Herbivore/granivore","LOWEST","Action",NA
"10","Freshwater
Birds
Herbivore/granivore","HIGHEST","Action",NA
"10","Freshwater
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"10","Freshwater
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"10","Freshwater
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"10","Freshwater
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"10","Freshwater
Mammals
Herbivore","LOWEST","Action",NA
"10","Freshwater
Mammals
Herbivore","HIGHEST","Action",NA
"10","Freshwater
Mammals
Herbivore","BEST GUESS","Action",NA
"10","Freshwater
Vascular plants
Herbaceous","LOWEST","Action",NA
"10","Freshwater
Vascular plants
Herbaceous","HIGHEST","Action",NA
"10","Freshwater
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"10","Freshwater
Vascular plants
Woody","LOWEST","Action",NA
"10","Freshwater
Vascular plants
Woody","HIGHEST","Action",NA
"10","Freshwater
Vascular plants
Woody","BEST GUESS","Action",NA
"10","Wetland
Fish
Large predators","LOWEST","Action",NA
"10","Wetland
Fish
Large predators","HIGHEST","Action",NA
"10","Wetland
Fish
Large predators","BEST GUESS","Action",NA
"10","Wetland
Fish
Small-medium predators","LOWEST","Action",NA
"10","Wetland
Fish
Small-medium predators","HIGHEST","Action",NA
"10","Wetland
Fish
Small-medium predators","BEST GUESS","Action",NA
"10","Wetland
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"10","Wetland
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
